author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Самолет Плюс МСК-Север,real_estate_agent,https://www.cian.ru/sale/flat/299567353/,Москва,sale,flat,3,3,3,89.3,-1,0,35300000,Мещанский,Большой Сухаревский переулок,5С3,Сухаревская,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/294086298/,Москва,sale,flat,8,16,3,83.0,-1,0,35000000,Беговой,Ленинградский проспект,35С2,Петровский Парк,Квартал апартаментов Искра-Парк
Vysotsky Estate,real_estate_agent,https://www.cian.ru/sale/flat/301551826/,Москва,sale,flat,12,17,3,98.5,-1,0,35000000,Даниловский,2-я оч.,к1.2,ЗИЛ,
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/298085132/,Москва,sale,flat,4,35,3,98.0,-1,0,35500000,Останкинский, Годовикова,11к2,Алексеевская,iLove
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/292152839/,Москва,sale,flat,3,5,3,82.0,-1,0,35500000,Филевский парк,Кастанаевская ,26,Филёвский парк,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/298529131/,Москва,sale,flat,38,51,3,66.9,-1,0,36000000,Пресненский,Шмитовский проезд,39к1,Шелепиха,Headliner
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299201357/,Москва,sale,flat,12,24,3,109.8,-1,0,35850000,Ховрино, Дыбенко,16К1,Ховрино,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/299166254/,Москва,sale,flat,2,8,3,66.4,-1,0,36390000,Раменки,Винницкая ,8к1,Раменки,Настоящее
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/295722404/,Москва,sale,flat,47,59,3,138.0,-1,0,36500000,Ростокино,проспект Мира,188Бк3,Ростокино,Триколор
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/298987298/,Москва,sale,flat,5,21,3,93.0,-1,0,36500000,Алексеевский,Новоалексеевская ,16к2,Алексеевская,Серебряный фонтан
МИРКОМ,real_estate_agent,https://www.cian.ru/sale/flat/300366951/,Москва,sale,flat,22,23,3,79.0,-1,0,37000000,Лефортово,Красноказарменная ,14Ак2,Авиамоторная,Пётр I
SKYHOUND,real_estate_agent,https://www.cian.ru/sale/flat/300493250/,Москва,sale,flat,2,7,3,87.2,-1,0,36900000,Сокол,Новопесчаная ,23к3,Зорге,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300750474/,Москва,sale,flat,22,33,3,68.5,-1,0,37000000,Хорошево-Мневники,Причальный проезд,10Б,Шелепиха,Level Причальный
Юлия Цонева,realtor,https://www.cian.ru/sale/flat/300209992/,Москва,sale,flat,19,29,3,110.0,-1,0,36914000,Можайский,переулок 2-й Петра Алексеева,5,Кунцевская,КутузовGRAD II
ID 109135729,realtor,https://www.cian.ru/sale/flat/300647527/,Москва,sale,flat,9,14,3,67.0,-1,0,37493000,Раменки,,к7,Минская,Вест Гарден ЖК
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/299166255/,Москва,sale,flat,6,24,3,72.2,-1,0,37500000,Хорошевский,Хорошевское шоссе,25Б,Хорошёвская,
Центральный Департамент Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/298786439/,Москва,sale,flat,15,43,3,75.0,-1,0,37400000,Раменки, Василия Ланового,1к1,Аминьевская,Огни
ID 35684254,realtor,https://www.cian.ru/sale/flat/297825979/,Москва,sale,flat,26,37,3,77.3,-1,0,37200000,Раменки,Мосфильмовская ,98к1,Аминьевская,Огни
Real Estate Game,real_estate_agent,https://www.cian.ru/sale/flat/300966659/,Москва,sale,flat,26,37,3,78.0,-1,0,37200000,Раменки,Мосфильмовская ,98к2,Аминьевская,Огни
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/300726658/,Москва,sale,flat,2,21,3,85.0,-1,0,38000000,Филевский парк,Береговой проезд,5к3,Фили,Фили Град
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300433218/,Москва,sale,flat,23,25,3,94.7,-1,0,38000000,Кунцево,Ярцевская ,24К2,Молодёжная,Ярцевская 24
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/300176734/,Москва,sale,flat,3,14,3,70.0,-1,0,38000000,Раменки,проспект Генерала Дорохова,39к2В,Минская,Собрание клубных домов West Garden
Landis,real_estate_agent,https://www.cian.ru/sale/flat/301635081/,Москва,sale,flat,11,17,3,66.3,-1,0,38000000,Даниловский,проспект Лихачева,14,Технопарк,Nagatino i-Land
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300984957/,Москва,sale,flat,3,8,3,81.0,-1,0,37900000,Ломоносовский, Марии Ульяновой,15,Проспект Вернадского,
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300653895/,Москва,sale,flat,8,59,3,128.0,-1,0,39000000,Ростокино,проспект Мира,188Бк3,Ростокино,Триколор
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/296394216/,Москва,sale,flat,8,24,3,79.0,-1,0,38900000,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,Сердце Столицы
Cristall Realty,real_estate_agent,https://www.cian.ru/sale/flat/301550903/,Москва,sale,flat,5,7,3,95.0,-1,0,39000000,Басманный, Земляной Вал,34С4,Курская,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/301381552/,Москва,sale,flat,24,24,3,58.0,-1,0,39300000,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,Сердце Столицы
IZRAEV invest club,real_estate_agent,https://www.cian.ru/sale/flat/300919558/,Москва,sale,flat,25,29,3,112.0,-1,0,39350000,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литБ,Аминьевская,Вестердам
Landis,real_estate_agent,https://www.cian.ru/sale/flat/298748592/,Москва,sale,flat,2,6,3,70.8,-1,0,39500000,Даниловский,проспект Лихачева,18к3,Технопарк,Квартал на набережной NOW
МИР-Н,real_estate_agent,https://www.cian.ru/sale/flat/301362017/,Москва,sale,flat,16,43,3,87.0,-1,0,39500000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297834603/,Москва,sale,flat,11,38,3,109.0,-1,0,40000000,Ростокино,проспект Мира,188Бк4,Ростокино,Триколор
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/301226574/,Москва,sale,flat,12,48,3,83.1,-1,0,40000000,Хорошево-Мневники, Народного Ополчения,15К1,Народное Ополчение,Wellton Towers
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297256737/,Москва,sale,flat,8,21,3,86.1,-1,0,40000000,Филевский парк,Береговой проезд,5к3,Фили,Фили Град
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/288808100/,Москва,sale,flat,8,14,3,70.6,-1,0,40000000,Раменки,проспект Генерала Дорохова,39к1В,Ломоносовский проспект,Собрание клубных домов West Garden
БЕСТ на Октябрьской,real_estate_agent,https://www.cian.ru/sale/flat/301364295/,Москва,sale,flat,11,13,3,82.4,-1,0,40000000,Филевский парк,Береговой проезд,1А,Фили,мой адрес На Береговом
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301168871/,Москва,sale,flat,8,18,3,84.0,-1,0,39900000,Раменки, Янковского,1к2,Аминьевская,Событие
VSN Realty,real_estate_agent,https://www.cian.ru/sale/flat/296468600/,Москва,sale,flat,4,9,3,83.5,-1,0,40290725,Кунцево, Академика Павлова,7с1,Молодёжная,TWICE
Оптима МСК,official_representative,https://www.cian.ru/sale/flat/300979493/,Москва,sale,flat,3,4,3,50.6,-1,0,40480000,Мещанский,Олимпийский проспект,12,Цветной бульвар,Sole Hills
ID 109135729,realtor,https://www.cian.ru/sale/flat/301018928/,Москва,sale,flat,13,14,3,70.9,-1,0,41000000,Раменки,,к7,Минская,Вест Гарден ЖК
Cristall Realty,real_estate_agent,https://www.cian.ru/sale/flat/299504549/,Москва,sale,flat,2,10,3,110.0,-1,0,40800000,Басманный,Нижняя Красносельская ,35С48,Бауманская,TriBeCa APARTMENTS
Prime,real_estate_agent,https://www.cian.ru/sale/flat/290871147/,Москва,sale,flat,29,29,3,89.0,-1,0,41500000,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/299298184/,Москва,sale,flat,16,18,3,109.9,-1,0,42000000,Тропарево-Никулино,проспект Вернадского,97к3,Юго-Западная,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/298261357/,Москва,sale,flat,11,46,3,88.0,-1,0,42000000,Хорошево-Мневники,Шелепихинская набережная,34к7,Шелепиха,Сердце Столицы
ОЛ ИНКЛЮЗИВ,real_estate_agent,https://www.cian.ru/sale/flat/301404975/,Москва,sale,flat,23,24,3,123.0,-1,0,42000000,Крылатское,Рублевское шоссе,70к7,Крылатское,Крылатский
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/291789707/,Москва,sale,flat,4,41,3,113.0,-1,0,42000000,Филевский парк,Багратионовский проезд,5к2,Фили,Filicity
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/297047647/,Москва,sale,flat,41,53,3,83.0,-1,0,42000000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/274529656/,Москва,sale,flat,3,19,3,88.4,-1,0,42000000,Красносельский,переулок Докучаев,2с3,Сухаревская,Волга
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/301251165/,Москва,sale,flat,2,21,3,75.4,-1,0,42500000,Алексеевский,Маломосковская ,14,ВДНХ,1147
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/298882148/,Москва,sale,flat,6,6,3,136.0,-1,0,43000000,Раменки,Минская ,1Б,Минская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/291456629/,Москва,sale,flat,13,26,3,76.0,-1,0,43000000,Очаково-Матвеевское,Нежинская ,5к2,Давыдково,Городские резиденции SPIRES
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/295712746/,Москва,sale,flat,9,26,3,73.3,-1,0,43000000,Очаково-Матвеевское,Нежинская ,5к2,Давыдково,Городские резиденции SPIRES
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300005747/,Москва,sale,flat,7,7,3,56.5,-1,0,43000000,Пресненский,Большая Никитская ,31,Арбатская,
RND,real_estate_agent,https://www.cian.ru/sale/flat/297786925/,Москва,sale,flat,2,11,3,120.5,-1,0,43000000,Крылатское, Крылатские Холмы,47,Крылатское,
ID 49930636,homeowner,https://www.cian.ru/sale/flat/301429439/,Москва,sale,flat,4,22,3,97.2,-1,0,43500000,Пресненский, Сергея Макеева,1,Деловой центр,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/297047642/,Москва,sale,flat,41,53,3,97.9,-1,0,44000000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/292246278/,Москва,sale,flat,10,26,3,75.0,-1,0,44000000,Очаково-Матвеевское,Нежинская ,5к2,Давыдково,Городские резиденции SPIRES
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/298063081/,Москва,sale,flat,13,23,3,82.0,-1,0,44000000,Можайский,Гжатская ,5к6,,LIFE-Кутузовский
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301258236/,Москва,sale,flat,6,27,3,101.4,-1,0,44000000,Раменки, Янковского,1к2,Аминьевская,Событие
Cristall Realty,real_estate_agent,https://www.cian.ru/sale/flat/296462468/,Москва,sale,flat,36,51,3,85.87,-1,0,44649000,Пресненский,Шмитовский проезд,39к9,Шелепиха,Headliner
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/295409936/,Москва,sale,flat,22,46,3,100.0,-1,0,45000000,Даниловский,Дубининская ,59К2,Павелецкая,Павелецкая Сити
